Region,Date,New Cases,Estimated Effective R,95% CI Low,95% CI High
Alameda,3/14/20,0,NA,NA,NA
Alameda,3/15/20,8,1.262128407,0.482925096,2.041331718
Alameda,3/16/20,3,1.294892418,0.006309516,2.583475321
Alameda,3/17/20,9,1.324496624,0.572203518,2.07678973
Alameda,3/18/20,4,1.349720097,0.210740718,2.488699477
Alameda,3/19/20,4,1.36971112,0.222448308,2.516973932
Alameda,3/20/20,10,1.384143479,0.654795361,2.113491598
Alameda,3/21/20,20,1.393273132,0.875877925,1.910668339
Alameda,3/22/20,40,1.397772639,1.031344105,1.764201173
Alameda,3/23/20,12,1.398440044,0.729296726,2.067583362
Alameda,3/24/20,12,1.395964749,0.727428173,2.064501326
Alameda,3/25/20,5,1.390905499,0.3571068,2.424704198
Alameda,3/26/20,43,1.383806796,1.032188808,1.735424784
Alameda,3/27/20,42,1.375200708,1.020532476,1.72986894
Alameda,3/28/20,36,1.365456191,0.983733248,1.747179134
Alameda,3/29/20,14,1.354600722,0.744924202,1.964277243
Alameda,3/30/20,13,1.342342867,0.712523666,1.972162069
Alameda,3/31/20,30,1.328297472,0.915875318,1.740719626
Alameda,4/1/20,46,1.312220636,0.981181197,1.643260076
Alameda,4/2/20,37,1.294171,0.927605547,1.660736452
Alameda,4/3/20,47,1.274499177,0.951739317,1.597259037
Alameda,4/4/20,0,NA,NA,NA
Alameda,4/5/20,123,1.232843742,1.036613926,1.429073559
Alameda,4/6/20,22,1.212379154,0.75225669,1.672501617
Alameda,4/7/20,46,1.192998224,0.877346604,1.508649844
Alameda,4/8/20,40,1.175003419,0.839066576,1.510940262
Alameda,4/9/20,39,1.158439364,0.820628877,1.496249851
Alameda,4/10/20,32,1.143176813,0.7727085,1.513645127
Alameda,4/11/20,61,1.128999518,0.862343169,1.395655867
Alameda,4/12/20,37,1.115660924,0.775302881,1.456018968
Alameda,4/13/20,43,1.10294186,0.789025527,1.416858193
Alameda,4/14/20,1,1.090707848,-0.956336856,3.137752552
Alameda,4/15/20,75,1.078972116,0.843874121,1.314070112
Alameda,4/16/20,86,1.067883498,0.849465516,1.28630148
Alameda,4/17/20,15,1.057613338,0.537144698,1.578081979
Alameda,4/18/20,51,1.048244598,0.7672332,1.329255996
Alameda,4/19/20,50,1.039736198,0.757082063,1.322390333
Alameda,4/20/20,27,1.031996258,0.648785905,1.415206611
Alameda,4/21/20,48,1.024982224,0.73855181,1.311412638
Alameda,4/22/20,0,NA,NA,NA
Alameda,4/23/20,90,1.013693331,0.805667863,1.221718799
Alameda,4/24/20,72,1.010047604,0.77788627,1.242208938
Alameda,4/25/20,36,1.008133357,0.68011885,1.336147864
Alameda,4/26/20,31,1.007991332,0.654537718,1.361444946
Alameda,4/27/20,30,1.009407682,0.649859695,1.36895567
Alameda,4/28/20,35,1.012003102,0.678699183,1.345307021
Alameda,4/29/20,35,1.015371404,0.681513626,1.349229182
Alameda,4/30/20,35,1.019177472,0.684694713,1.353660231
Alameda,5/1/20,33,1.023205575,0.678055999,1.368355152
Alameda,5/2/20,69,1.027360807,0.788183498,1.266538117
Alameda,5/3/20,44,1.031625809,0.731489849,1.331761769
Alameda,5/4/20,27,1.0360206,0.652060702,1.419980498
Alameda,5/5/20,33,1.040598721,0.692527218,1.388670223
Alameda,5/6/20,54,1.045478601,0.772741302,1.3182159
Alameda,5/7/20,54,1.050846564,0.777410186,1.324282941
Alameda,5/8/20,44,1.056889053,0.753100742,1.360677364
Alameda,5/9/20,62,1.06368793,0.806948448,1.320427413
Alameda,5/10/20,41,1.071143733,0.754324384,1.387963082
Alameda,5/11/20,37,1.078946919,0.744230354,1.413663484
Alameda,5/12/20,32,1.086657547,0.725457477,1.447857616
Alameda,5/13/20,45,1.093824616,0.788232059,1.399417174
Alameda,5/14/20,3,1.100116417,-0.08683477,2.287067604
Alameda,5/15/20,119,1.105390133,0.916478985,1.294301281
Alameda,5/16/20,51,1.109648714,0.820527434,1.398769995
Alameda,5/17/20,41,1.112931862,0.789997838,1.435865886
Alameda,5/18/20,65,1.115220256,0.858479914,1.371960598
Alameda,5/19/20,65,1.116425746,0.859547232,1.373304261
Alameda,5/20/20,38,1.116419318,0.780456982,1.452381654
Alameda,5/21/20,49,1.115092518,0.819410122,1.410774914
Alameda,5/22/20,99,1.112384263,0.90461687,1.320151657
Alameda,5/23/20,59,1.10829033,0.839651958,1.376928701
Alameda,5/24/20,80,1.102834908,0.872702656,1.332967161
Alameda,5/25/20,27,1.096054946,0.701141652,1.490968239
Alameda,5/26/20,112,1.088043891,0.894854962,1.281232821
Alameda,5/27/20,63,1.078994949,0.822482563,1.335507336
Alameda,5/28/20,48,1.069234279,0.7766939,1.361774658
Alameda,5/29/20,98,1.059213353,0.855438836,1.262987869
Alameda,5/30/20,94,1.049466691,0.842360666,1.256572716
Alameda,5/31/20,101,1.040516184,0.841569323,1.239463045
Alameda,6/1/20,80,1.032767072,0.810061815,1.25547233
Alameda,6/2/20,45,1.026462939,0.730429688,1.322496191
Alameda,6/3/20,33,1.021734557,0.676838692,1.366630422
Alameda,6/4/20,93,1.018702375,0.813558372,1.223846378
Alameda,6/5/20,84,1.017533336,0.801802675,1.233263997
Alameda,6/6/20,80,1.018410927,0.797257322,1.239564533
Alameda,6/7/20,69,1.021446743,0.782961883,1.259931602
Alameda,6/8/20,71,1.026617443,0.790921361,1.262313525
Alameda,6/9/20,40,1.033758428,0.718652731,1.348864126
Alameda,6/10/20,48,1.042600875,0.75372287,1.33147888
Alameda,6/11/20,86,1.052833569,0.835960366,1.269706771
Alameda,6/12/20,97,1.064124075,0.858826118,1.269422032
Alameda,6/13/20,0,NA,NA,NA
Alameda,6/14/20,104,1.088475577,0.887952189,1.288998965
Alameda,6/15/20,53,1.100832962,0.818348829,1.383317096
Alameda,6/16/20,108,1.112876772,0.913909411,1.311844134
Alameda,6/17/20,52,1.124298889,0.836089372,1.412508405
Alameda,6/18/20,105,1.13478842,0.931022806,1.338554034
Alameda,6/19/20,64,1.144059824,0.88199929,1.406120358
Alameda,6/20/20,103,1.151914084,0.944633815,1.359194353
Alameda,6/21/20,0,NA,NA,NA
Alameda,6/22/20,202,1.163365234,1.014618427,1.312112041
Alameda,6/23/20,133,1.167353256,0.98372483,1.350981682
Alameda,6/24/20,135,1.17047746,0.987970929,1.352983991
Alameda,6/25/20,107,1.17274949,0.967551233,1.377947747
Alameda,6/26/20,111,1.173946963,0.972377401,1.375516525
Alameda,6/27/20,9,1.173734335,0.465910224,1.881558445
Alameda,6/28/20,168,1.171865849,1.008166944,1.335564754
Alameda,6/29/20,92,1.168361813,0.947481909,1.389241717
Alameda,6/30/20,202,1.163554883,1.014797247,1.312312519
Alameda,7/1/20,192,1.157981505,1.005764992,1.310198019
Alameda,7/2/20,228,1.152205211,1.012870596,1.291539826
Alameda,7/3/20,88,1.146625937,0.922892494,1.37035938
Alameda,7/4/20,84,1.141401079,0.912925073,1.369877085
Alameda,7/5/20,299,1.13647136,1.015633102,1.257309617
Alameda,7/6/20,32,1.131629909,0.763044845,1.500214974
Alameda,7/7/20,83,1.12659878,0.898246222,1.354951338
Alameda,7/8/20,275,1.121111058,0.995964725,1.246257392
Alameda,7/9/20,162,1.114969005,0.952363953,1.277574056
Alameda,7/10/20,78,1.108064406,0.874452243,1.341676569
Alameda,7/11/20,240,1.100399185,0.967681139,1.233117232
Alameda,7/12/20,120,1.092111796,0.905128116,1.279095475
Alameda,7/13/20,211,1.083488253,0.943034939,1.223941567
Alameda,7/14/20,265,1.07492343,0.950091048,1.199755812
Alameda,7/15/20,157,1.06683416,0.905264315,1.228404005
Alameda,7/16/20,149,1.059568809,0.894283869,1.22485375
Alameda,7/17/20,231,1.053343378,0.920988205,1.18569855
Alameda,7/18/20,252,1.048206422,0.921795349,1.174617495
Alameda,7/19/20,127,1.044052467,0.866338578,1.221766356
Alameda,7/20/20,19,1.040693657,0.581974485,1.49941283
Alameda,7/21/20,127,1.038011739,0.860812542,1.215210937
Alameda,7/22/20,260,1.036091629,0.912361592,1.159821665
Alameda,7/23/20,226,1.035210697,0.902555862,1.167865532
Alameda,7/24/20,345,1.035690863,0.928299698,1.143082029
Alameda,7/25/20,116,1.037713344,0.852329128,1.223097561
Alameda,7/26/20,40,1.041249015,0.725013723,1.357484308
Alameda,7/27/20,119,1.046157447,0.862381768,1.229933126
Alameda,7/28/20,156,1.052349085,0.891365899,1.213332271
Alameda,7/29/20,230,1.059871777,0.926818541,1.192925013
Alameda,7/30/20,302,1.068838617,0.952234229,1.185443005
Alameda,7/31/20,126,1.079262795,0.89786166,1.26066393
Alameda,8/1/20,181,1.090879607,0.938716294,1.243042921
Alameda,8/2/20,106,1.103078295,0.903133502,1.303023089
Alameda,8/3/20,256,1.114921229,0.985572853,1.244269606
Alameda,8/4/20,63,1.125223664,0.863280455,1.387166872
Alameda,8/5/20,227,1.132732933,0.994278087,1.271187779
Alameda,8/6/20,4,1.136341032,0.09166581,2.181016255
Alameda,8/7/20,0,NA,NA,NA
Alameda,8/8/20,665,1.12960633,1.048825241,1.210387419
Alameda,8/9/20,282,1.119561255,0.996064198,1.243058312
Alameda,8/10/20,154,1.105992507,0.939891107,1.272093907
Alameda,8/11/20,423,1.089824506,0.990337582,1.189311431
Alameda,8/12/20,435,1.071966169,0.974668118,1.16926422
Alameda,8/13/20,130,1.053206269,0.876787997,1.229624541
Alameda,8/14/20,329,1.034157064,0.924268096,1.144046033
Alameda,8/15/20,351,1.015237136,0.909825332,1.120648941
Alameda,8/16/20,256,0.996709851,0.874410618,1.119009084
Alameda,8/17/20,173,0.978736321,0.831311894,1.126160749
Alameda,8/18/20,116,0.961448389,0.78300767,1.139889109
Alameda,8/19/20,382,0.945024645,0.847536868,1.042512422
Alameda,8/20/20,348,0.929683085,0.828376333,1.030989836
Alameda,8/21/20,285,0.915580249,0.804487289,1.026673209
Alameda,8/22/20,224,0.902719827,0.778293174,1.02714648
Alameda,8/23/20,30,0.89093278,0.553161319,1.22870424
Alameda,8/24/20,63,0.879978848,0.648331601,1.111626094
Alameda,8/25/20,489,0.869661271,0.787003793,0.952318749
Alameda,8/26/20,110,0.859841026,0.686550628,1.033131424
Alameda,8/27/20,236,0.850380845,0.732725191,0.968036499
Alameda,8/28/20,226,0.841083915,0.721512343,0.960655486
Alameda,8/29/20,0,NA,NA,NA
Alameda,8/30/20,193,0.822177616,0.694248913,0.950106319
Alameda,8/31/20,147,0.812482009,0.666764103,0.958199916
Alameda,9/1/20,258,0.80291666,0.693573644,0.912259675
Alameda,9/2/20,250,0.793905285,0.683451413,0.904359157
Alameda,9/3/20,157,0.78588365,0.647209096,0.924558203
Alameda,9/4/20,125,0.779196657,0.624444469,0.933948844
Alameda,9/5/20,154,0.774081623,0.635117731,0.913045516
Alameda,9/6/20,0,NA,NA,NA
Alameda,9/7/20,219,0.76927224,0.653103886,0.885440594
Alameda,9/8/20,146,0.7699448,0.627605998,0.912283603
Alameda,9/9/20,100,0.772865957,0.600551476,0.945180439
Alameda,9/10/20,114,0.778029138,0.616103875,0.939954401
Alameda,9/11/20,109,0.785215671,0.618855447,0.951575896
Alameda,9/12/20,18,0.793979172,0.382322065,1.205636279
Alameda,9/13/20,154,0.803676102,0.662081529,0.945270675
Alameda,9/14/20,31,0.81352961,0.496009177,1.131050043
Alameda,9/15/20,75,0.822741325,0.617451845,1.028030805
Alameda,9/16/20,0,NA,NA,NA
Alameda,9/17/20,65,0.836785438,0.614394484,1.059176391
Alameda,9/18/20,202,0.841119386,0.714639653,0.967599118
Alameda,9/19/20,130,0.843837791,0.685921534,1.001754047
Alameda,9/20/20,64,0.845290282,0.620030709,1.070549856
Alameda,9/21/20,83,0.845869436,0.647997516,1.043741355
Alameda,9/22/20,107,0.84597406,0.671689339,1.020258781
Alameda,9/23/20,91,0.846013391,0.657022197,1.035004585
Alameda,9/24/20,112,0.846381854,0.675990105,1.016773603
Alameda,9/25/20,77,0.84740089,0.64177678,1.053025
Alameda,9/26/20,108,0.849273801,0.67545878,1.023088822
Alameda,9/27/20,53,0.852061046,0.603534348,1.100587744
Alameda,9/28/20,51,0.855715989,0.601820084,1.109611893
Alameda,9/29/20,83,0.860148204,0.66061096,1.059685448
Alameda,9/30/20,60,0.865300213,0.629912038,1.100688388
Alameda,10/1/20,75,0.871189961,0.659936826,1.082443097
Alameda,10/2/20,50,0.877908519,0.61818133,1.137635707
Alameda,10/3/20,113,0.885586136,0.712064264,1.059108008
Alameda,10/4/20,87,0.894317155,0.695586774,1.093047537
Alameda,10/5/20,38,0.904100551,0.601761253,1.20643985
Alameda,10/6/20,63,0.914814083,0.678617279,1.151010888
Alameda,10/7/20,36,0.926275259,0.611865193,1.240685326
Alameda,10/8/20,93,0.938317844,0.741433638,1.13520205
Alameda,10/9/20,4,0.950838798,-0.00481444,1.906492037
Alameda,10/10/20,130,0.963786916,0.795017035,1.132556797
Alameda,10/11/20,77,0.977074922,0.75627772,1.197872123
Alameda,10/12/20,67,0.990466929,0.752149272,1.228784586
Alameda,10/13/20,63,1.00349911,0.756121464,1.250876756
Alameda,10/14/20,46,1.015507188,0.724278844,1.306735532
Alameda,10/15/20,45,1.025774153,0.729843512,1.321704794
Alameda,10/16/20,38,1.033731048,0.710448633,1.357013464
Alameda,10/17/20,51,1.039132775,0.759350123,1.318915426
Alameda,10/18/20,177,1.042137485,0.891737852,1.192537117
Alameda,10/19/20,102,1.043228257,0.845002012,1.241454502
Alameda,10/20/20,69,1.043051084,0.802060284,1.284041883
Alameda,10/21/20,125,1.042262671,0.863281914,1.221243428
Alameda,10/22/20,69,1.041453603,0.800646908,1.282260297
Alameda,10/23/20,132,1.041111594,0.867037145,1.215186043
Alameda,10/24/20,82,1.041595963,0.820685579,1.262506347
Alameda,10/25/20,97,1.043122591,0.839861074,1.246384108
Alameda,10/26/20,79,1.045771142,0.820254809,1.271287474
Alameda,10/27/20,80,1.049536027,0.82503067,1.274041384
Alameda,10/28/20,105,1.054375014,0.857959554,1.250790474
Alameda,10/29/20,60,1.060248798,0.799693043,1.320804552
Alameda,10/30/20,139,1.06711951,0.895379686,1.238859335
Alameda,10/31/20,101,1.074904813,0.872698123,1.277111503
Alameda,11/1/20,118,1.083413163,0.89559982,1.271226506
Alameda,11/2/20,101,1.092305142,0.888469163,1.29614112
Alameda,11/3/20,67,1.101116442,0.849842199,1.352390684
Alameda,11/4/20,71,1.109366715,0.864360848,1.354372582
Alameda,11/5/20,137,1.116700475,0.939740256,1.293660694
Alameda,11/6/20,48,1.122987362,0.823185743,1.422788981
Alameda,11/7/20,246,1.128329371,0.995584687,1.261074055
Alameda,11/8/20,187,1.132959538,0.980395325,1.285523751
Alameda,11/9/20,150,1.137080318,0.96642663,1.307734006
Alameda,11/10/20,109,1.140741468,0.940227085,1.341255851
Alameda,11/11/20,139,1.143831211,0.966028575,1.321633847
Alameda,11/12/20,151,1.146155055,0.975390631,1.31691948
Alameda,11/13/20,199,1.147549702,0.998708519,1.296390886
Alameda,11/14/20,161,1.147982489,0.982474684,1.313490295
Alameda,11/15/20,112,1.147628517,0.94922221,1.346034824
Alameda,11/16/20,175,1.146930368,0.988253569,1.305607167
Alameda,11/17/20,413,1.146578425,1.043304454,1.249852396
Alameda,11/18/20,195,1.147376352,0.997027665,1.297725038
Alameda,11/19/20,272,1.150020771,1.022573013,1.27746853
Alameda,11/20/20,296,1.154902517,1.032471833,1.2773332
Alameda,11/21/20,212,1.16201611,1.016904837,1.307127383
Alameda,11/22/20,50,1.171000637,0.871045661,1.470955612
Alameda,11/23/20,137,1.181293581,0.999289698,1.363297463
Alameda,11/24/20,235,1.192342093,1.052728387,1.331955799
Alameda,11/25/20,368,1.203739629,1.091640182,1.315839077
Alameda,11/26/20,153,1.215237699,1.040556747,1.38991865
Alameda,11/27/20,479,1.22666941,1.127482085,1.325856735
Alameda,11/28/20,259,1.237831646,1.102331248,1.373332044
Alameda,11/29/20,360,1.248401404,1.132980354,1.363822455
Alameda,11/30/20,442,1.257912001,1.153350296,1.362473706
Alameda,12/1/20,54,1.265808214,0.965722509,1.565893918
Alameda,12/2/20,358,1.271584933,1.154772503,1.388397362
Alameda,12/3/20,650,1.274942559,1.188137258,1.361747859
Alameda,12/4/20,224,1.275867937,1.127944749,1.423791125
Alameda,12/5/20,667,1.274603216,1.188922751,1.360283682
Alameda,12/6/20,910,1.27152527,1.19825988,1.34479066
Alameda,12/7/20,696,1.26696768,1.183342888,1.350592473
Alameda,12/8/20,410,1.261073303,1.15237194,1.369774666
Alameda,12/9/20,486,1.253767852,1.154216523,1.35331918
Alameda,12/10/20,674,1.244860786,1.160626869,1.329094702
Alameda,12/11/20,639,1.234211242,1.14807204,1.320350445
Alameda,12/12/20,595,1.221849449,1.133030233,1.310668665
Alameda,12/13/20,746,1.20802695,1.129154458,1.286899443
Alameda,12/14/20,1191,1.193187317,1.131149681,1.255224953
Alameda,12/15/20,1034,1.177850966,1.111699134,1.244002798
Alameda,12/16/20,774,1.162469313,1.086510629,1.238427997
Alameda,12/17/20,725,1.147333197,1.069362188,1.225304206
Alameda,12/18/20,797,1.132582666,1.058696451,1.20646888
Alameda,12/19/20,648,1.118288687,1.036865637,1.199711737
Alameda,12/20/20,913,1.104547519,1.036374107,1.172720932
Alameda,12/21/20,895,1.091538735,1.023089811,1.15998766
Alameda,12/22/20,752,1.079531909,1.005269718,1.153794101
Alameda,12/23/20,995,1.068850636,1.004610525,1.133090747
Alameda,12/24/20,1002,1.059804884,0.996060961,1.123548807
Alameda,12/25/20,774,1.052609582,0.980328734,1.124890429
Alameda,12/26/20,838,1.047315662,0.978024602,1.116606723
Alameda,12/27/20,719,1.04377869,0.969099336,1.118458045
Alameda,12/28/20,712,1.041679152,0.966709039,1.116649264
Alameda,12/29/20,609,1.040584365,0.959564485,1.121604244
Alameda,12/30/20,541,1.040036754,0.954098256,1.125975251
Alameda,12/31/20,644,1.039640718,0.960888781,1.118392654
Alameda,1/1/21,885,1.039102988,0.971941437,1.10626454
Alameda,1/2/21,1043,1.038205301,0.976366212,1.10004439
Alameda,1/3/21,1000,1.036713446,0.973604115,1.099822776
Alameda,1/4/21,555,1.034290361,0.949676874,1.118903849
Alameda,1/5/21,826,1.030478599,0.96124849,1.099708707
Alameda,1/6/21,533,1.024776142,0.93883181,1.110720474
Alameda,1/7/21,649,1.016763515,0.939182607,1.094344423
Alameda,1/8/21,840,1.006222141,0.938383755,1.074060528
Alameda,1/9/21,1251,0.993190636,0.937962934,1.048418338
Alameda,1/10/21,953,0.97793791,0.915149466,1.040726354
Alameda,1/11/21,986,0.960890006,0.899701446,1.022078565
Alameda,1/12/21,935,0.9425618,0.880328565,1.004795036
Alameda,1/13/21,897,0.92352377,0.860630726,0.986416814
Alameda,1/14/21,923,0.904388754,0.843033303,0.965744206
Alameda,1/15/21,894,0.885793725,0.824095069,0.947492381
Alameda,1/16/21,919,0.868357027,0.808105038,0.928609016
Alameda,1/17/21,904,0.852612506,0.79241569,0.912809323
Alameda,1/18/21,792,0.838929569,0.775134949,0.902724188
Alameda,1/19/21,577,0.827450371,0.753222146,0.901678596
Alameda,1/20/21,697,0.818061057,0.750908167,0.885213947
Alameda,1/21/21,458,0.81042105,0.727966752,0.892875347
Alameda,1/22/21,447,0.804039961,0.720906019,0.887173904
Alameda,1/23/21,139,0.798394975,0.649836335,0.946953614
Alameda,1/24/21,641,0.793066159,0.724117617,0.862014702
Alameda,1/25/21,489,0.787830718,0.709150611,0.866510825
Alameda,1/26/21,475,0.782685802,0.703115018,0.862256586
Alameda,1/27/21,726,0.777793589,0.713632069,0.841955109
Alameda,1/28/21,573,0.773377565,0.701360791,0.845394339
Alameda,1/29/21,518,0.769604656,0.69404519,0.845164122
Alameda,1/30/21,427,0.766502545,0.683447143,0.849557947
Alameda,1/31/21,229,0.763931643,0.650707206,0.877156079
Alameda,2/1/21,316,0.76161511,0.665373963,0.857856257
Alameda,2/2/21,574,0.759191327,0.687895739,0.830486915
Alameda,2/3/21,298,0.756259499,0.657500287,0.855018711
Alameda,2/4/21,216,0.752428455,0.636720256,0.868136655
Alameda,2/5/21,247,0.747394782,0.639551352,0.855238212
Alameda,2/6/21,315,0.741040225,0.645948584,0.836131867
Alameda,2/7/21,433,0.733488314,0.652794562,0.814182067
Alameda,2/8/21,478,0.725091953,0.64872922,0.801454686
Alameda,2/9/21,461,0.716346738,0.639056836,0.79363664
Alameda,2/10/21,107,0.707802356,0.548328067,0.867276645
Alameda,2/11/21,416,0.699998399,0.619563908,0.780432891
Alameda,2/12/21,294,0.693438758,0.598205779,0.788671736
